income,investment_income,deductions,age,state,target
125505,7370,28702,30,WA,19031.0
78543,18539,1892,56,FL,18016.45
43919,6411,29754,57,NY,2306.9500000000007
99346,6365,25473,39,FL,14455.7
126122,15449,3424,66,WA,26685.75
69974,692,29116,34,FL,6819.6
137309,1478,9450,65,CA,25321.000000000004
46371,6396,13418,39,NY,6879.1
75084,8448,29886,51,WA,8812.500000000002
59629,10622,2015,25,TX,13015.35
81184,16825,23057,66,WA,12996.300000000003
91916,10073,22416,62,NY,14290.150000000001
103972,2646,4833,35,WA,19983.050000000003
92187,5209,9894,41,TX,16745.25
42984,6533,15942,59,CA,5591.250000000002
63039,7211,9065,19,NY,11423.2
115431,9927,565,19,NY,24434.0
113691,11927,7412,44,WA,22674.25
88606,19029,18402,31,FL,15975.05
40616,9316,10077,65,FL,7001.35
132665,12177,10315,56,TX,25780.8
135373,10846,12834,29,CA,25493.000000000004
80072,7933,2314,49,CA,16625.850000000002
54574,5476,4412,45,WA,10633.2
33430,13853,3883,45,WA,7793.200000000001
149123,7928,11384,63,FL,28167.800000000003
42676,2080,10051,42,CA,6334.450000000001
40816,6089,8216,21,CA,7022.550000000001
62733,7797,11695,43,CA,10792.4
115680,17245,28831,53,TX,18515.0
32050,8346,23123,67,TX,1881.1499999999996
139996,19878,25713,20,WA,24552.65
63933,904,7902,18,FL,10946.7
54951,17653,13187,34,NY,10341.400000000001
62413,16788,17573,24,FL,10607.55
64801,9974,23540,65,TX,8571.300000000001
85619,1184,29374,22,TX,9957.899999999998
62913,1725,23726,36,WA,6909.85
142573,11380,12288,56,NY,27149.600000000002
149076,13057,14210,63,CA,28221.25
70600,5606,6884,51,NY,13239.9
87775,3956,19541,52,NY,13263.150000000001
120816,16555,10559,66,NY,24006.7
120093,18690,21904,33,WA,21346.100000000002
142590,16081,29053,57,TX,23666.9
65400,421,18125,67,CA,8611.9
34494,5540,3688,64,NY,6807.8
110688,16288,23869,56,CA,18613.550000000003
119431,15966,14114,44,NY,22752.600000000002
104691,15882,5369,58,TX,21978.25
127419,4675,22028,55,CA,20678.050000000003
138730,9082,11938,67,FL,26123.8
73001,13009,25473,67,TX,10183.3
97364,6748,4023,42,CA,19479.25
75028,6103,15982,43,NY,11925.550000000001
137434,17857,17100,31,NY,25890.350000000002
127659,19627,3967,31,TX,27484.100000000002
67573,18565,7423,31,TX,14443.6
30806,19480,6450,42,NY,7470.700000000001
86638,11348,12213,53,CA,15976.550000000003
136506,9782,3215,21,FL,27964.75
59757,5882,24209,64,WA,6781.450000000001
64636,5798,390,32,TX,13699.400000000001
110097,9627,28460,49,NY,16348.45
78280,8415,26275,35,CA,10349.5
54262,12466,19421,31,TX,7867.050000000001
110435,9846,232,18,CA,23505.9
92211,12720,26502,59,TX,13724.7
84842,9145,19515,37,NY,13461.400000000001
86979,4524,29991,27,CA,10576.649999999998
144524,6559,7634,27,NY,27980.15
111470,7620,11498,41,CA,20562.5
68197,19158,10916,51,TX,13784.100000000002
71844,3124,29377,45,WA,7493.1500000000015
94754,8671,233,44,WA,20193.2
131868,11706,1391,57,FL,27781.750000000004
64157,17737,11084,18,FL,12720.95
107129,12070,9447,50,NY,20874.550000000003
70042,8134,14184,21,CA,11682.500000000002
91665,924,27114,24,FL,11693.099999999999
145512,18554,11882,26,TX,28915.0
146953,5506,14838,33,WA,26507.000000000004
112856,13650,17273,22,CA,20300.45
57376,2395,7902,51,WA,9858.95
139049,15310,12879,40,CA,26886.550000000003
85554,8226,17129,60,FL,14062.45
44199,11781,9911,67,FL,8129.200000000001
148533,5515,427,42,NY,30427.100000000002
111412,19054,731,68,CA,24957.75
80948,3365,799,30,TX,16494.6
103781,16972,22891,41,FL,17579.25
102750,11410,28873,28,NY,15043.25
96262,19522,7025,69,FL,20424.45
147424,9095,14481,68,WA,27228.800000000003
76600,10361,25411,34,FL,10521.400000000001
106898,8531,7624,54,CA,20753.250000000004
92483,4270,24710,30,NY,12959.600000000002
48297,9906,14961,44,CA,7405.049999999999
60448,16940,21767,37,TX,9188.85
56172,11279,22591,50,TX,7278.500000000002
72874,5452,18922,59,FL,10662.1
37657,19951,20102,49,NY,5498.550000000001
114386,6477,8232,25,NY,21790.75
55425,17400,3367,46,NY,12853.25
56685,6470,21392,57,NY,6959.5
142855,2062,13262,36,FL,25564.8
54578,9030,5229,23,CA,10962.85
58831,19880,23772,61,FL,8805.2
37906,1813,18799,56,CA,3153.4000000000005
91413,11671,13747,65,WA,16596.500000000004
84028,14308,23555,58,WA,13063.050000000003
37287,2313,26616,38,CA,1150.3500000000004
63660,9706,28915,39,FL,6959.15
105758,17615,19333,59,TX,18960.600000000002
90504,9837,4261,27,FL,18511.1
89720,5831,21529,27,TX,13436.400000000001
132979,19383,3466,69,FL,28636.750000000004
64701,19824,13785,46,NY,12467.550000000001
113300,4056,3088,33,NY,22496.4
140177,305,13015,18,WA,24827.4
47674,14347,1115,34,WA,11408.1
113560,1689,4578,47,CA,21820.85
141543,3917,2590,43,TX,28248.65
53874,2936,7372,63,NY,9372.2
73642,3862,3573,36,FL,14414.45
127820,14506,2978,38,CA,26995.4
95160,14318,10639,34,FL,18519.95
47602,15300,9422,63,NY,9459.9
133320,5649,10858,57,NY,24796.85
118801,19645,23697,38,NY,20782.7
55931,18203,23406,58,NY,8065.1500000000015
124377,15674,4975,57,FL,25982.75
59192,17726,4925,62,CA,13266.050000000001
76542,5560,24431,66,NY,10034.650000000001
72520,15451,24474,36,WA,10703.150000000001
94772,18610,29430,24,CA,14388.400000000001
88762,1079,28834,34,WA,10705.75
80106,13983,24435,18,FL,12009.900000000001
111121,15327,21676,54,NY,19104.25
55559,12755,23029,23,CA,7267.800000000001
135595,7235,10786,43,NY,25507.75
63742,17197,21787,19,NY,9881.2
99669,2031,19814,49,CA,15284.950000000004
110199,8514,14716,65,NY,19637.9
51754,9095,27493,22,NY,4841.800000000001
33972,14287,27528,54,TX,2055.4500000000007
100831,5911,1995,48,TX,20554.100000000002
142217,11695,22414,29,CA,24594.15
71873,19037,13844,52,CA,13769.150000000001
124661,3340,3891,47,NY,24460.45
136532,7876,15522,65,WA,24607.300000000003
39903,15896,7145,23,CA,8578.75
33020,12435,8498,32,NY,6344.75
71755,1141,9554,32,WA,12133.65
115956,19281,2102,33,TX,25557.850000000002
116988,9281,3030,37,CA,24032.250000000004
75648,2038,8524,30,NY,13304.300000000001
133537,4270,8107,61,TX,25321.15
39516,10046,27328,59,FL,2578.1000000000004
142863,4683,16626,63,TX,25118.550000000003
145005,16878,18268,48,NY,26965.7
32396,7116,14935,51,WA,3812.8500000000004
114082,1784,24399,46,FL,16984.25
49129,19894,9624,20,FL,10403.900000000001
31591,3786,27126,26,FL,104.60000000000036
41303,9190,23131,28,CA,3856.3500000000004
60561,5428,24878,28,NY,6706.9000000000015
101719,6681,15823,42,FL,17390.200000000004
148618,6893,20714,39,TX,25579.050000000003
122108,12661,7863,59,WA,24355.000000000004
129616,14892,3109,63,NY,27379.75
116231,9643,18570,26,TX,20050.15
37314,9943,12482,37,CA,5833.75
147071,10472,1550,38,FL,30597.5
49623,12992,26368,27,TX,5281.4
97675,11126,646,39,NY,21042.4
142992,6869,22528,46,TX,23996.75
126826,7669,21040,26,CA,21255.55
95082,11538,13407,22,WA,17395.350000000002
113624,10065,25288,57,FL,17912.550000000003
135228,10171,12700,28,NY,25396.250000000004
63130,17696,537,18,FL,15146.15
81756,2962,14166,59,FL,13254.0
127624,13851,6572,18,FL,25959.450000000004
56292,19322,234,56,TX,14098.2
141785,12979,26972,63,TX,23560.85
116206,19581,14067,22,WA,22661.600000000002
99274,5296,9696,66,CA,18225.200000000004
32469,14745,14150,39,NY,5168.049999999999
83947,5730,22923,43,TX,11918.150000000001
52534,13921,17758,23,FL,8155.450000000001
93620,126,29087,49,CA,11471.150000000001
78874,5602,1909,65,NY,16137.850000000002
79708,17575,25491,28,NY,12205.099999999999
104553,19023,12150,27,NY,20726.550000000003
98344,12581,23602,64,NY,15655.450000000004
79138,15997,80,56,WA,18207.15
84302,17750,2083,51,NY,19002.15
77638,9211,13378,48,CA,13564.75
108249,14997,27264,29,TX,17083.350000000002
135865,6671,15217,68,CA,24369.4
32719,12271,18074,61,FL,3865.9500000000007
52890,8876,17140,33,WA,7624.4
107236,2887,2670,55,WA,21212.75
66509,9654,3751,20,FL,13812.150000000001
72534,4086,11744,19,CA,12183.7
132302,18645,25043,69,CA,22996.4
122241,4180,5261,22,FL,23759.95
48787,2841,14691,28,NY,6510.799999999999
78845,6040,6852,42,NY,14962.0
87932,19944,1494,52,TX,20204.5
122124,10304,22124,52,CA,20439.4
121659,4758,25595,39,CA,18646.750000000004
63062,17010,24439,54,FL,9054.150000000001
105713,16234,17285,39,FL,19256.45
117263,5014,672,28,NY,24036.7
125756,1375,8630,49,CA,23199.95
90461,1181,28798,52,CA,11069.850000000002
105418,490,10268,48,WA,18590.100000000002
96672,3729,444,62,TX,19782.75
64832,5974,9157,25,TX,11573.250000000002
61966,19918,11982,37,NY,12385.400000000001
102545,19680,8655,59,CA,21297.25
42987,18324,18582,51,WA,6700.5
67311,1882,2287,21,CA,13172.75
61575,2987,11957,35,FL,9773.8
93852,5585,27752,68,NY,12670.150000000001
31007,3159,4008,21,TX,5673.250000000001
100981,4530,11696,37,CA,17951.7
106242,17065,9104,26,NY,21532.15
77517,1073,496,33,TX,15540.350000000002
140022,13743,1463,43,CA,29700.100000000002
59257,18771,23212,55,WA,8864.050000000001
117272,2693,20637,42,NY,18699.100000000002
72207,9562,12459,21,CA,12760.95
43281,4340,16877,58,TX,5087.950000000001
91246,2156,21449,62,TX,13210.350000000002
31435,16184,21814,58,WA,3261.1000000000004
128875,7966,17810,55,NY,22517.4
130686,2580,9884,36,NY,24053.2
121357,7257,18177,31,CA,20815.7
56660,2159,2723,38,TX,10975.1
35084,16172,17042,32,TX,5182.1
112197,13900,4761,20,WA,23334.15
43507,11440,7630,54,WA,8509.9
102595,14678,29038,67,NY,15461.2
113807,14436,16375,63,TX,20833.050000000003
75539,12021,8741,33,CA,14725.7
145953,6772,25218,31,FL,23901.9
37491,1627,4350,26,CA,6654.750000000001
142831,11664,207,64,WA,30264.05
80192,8219,27073,24,CA,10503.0
110395,18369,4190,31,TX,23786.85
93888,9713,1883,23,NY,19763.800000000003
103609,8488,2886,38,FL,21273.500000000004
39077,2181,16861,32,NY,3927.3
147440,11594,8953,69,FL,28988.85
50953,18680,8381,25,FL,10897.35
106919,7164,23238,51,TX,16648.9
144682,18981,13795,57,TX,28334.800000000003
97889,901,17139,18,WA,15428.2
53821,9290,9638,49,WA,9748.2
67567,18061,4931,66,FL,14989.800000000001
145374,2881,9855,68,WA,27043.200000000004
54860,13058,5724,22,TX,11499.7
51195,5622,26411,47,WA,4479.549999999999
107475,1378,12420,39,FL,18596.7
120874,17632,20534,37,NY,21686.100000000002
117266,5650,4060,33,CA,23285.7
51427,12433,29181,24,WA,4855.100000000002
130732,9456,4765,24,TX,26373.550000000003
57083,7036,19996,67,NY,7473.0
117046,6487,6553,67,TX,22744.0
87372,17442,7378,19,WA,18246.2
74064,18432,18073,64,FL,13059.350000000002
37813,4248,17700,31,CA,3774.800000000001
61598,18860,7130,48,CA,13366.1
142718,4603,29405,67,NY,21882.800000000003
123106,19937,3186,58,CA,26815.25
57082,12632,28596,31,FL,6162.200000000001
59241,220,5789,22,TX,10433.95
126214,14226,28930,28,FL,20144.200000000004
74569,4818,16122,57,NY,11606.000000000002
41745,7349,17529,22,NY,5069.1
56029,5618,20778,46,CA,6854.000000000002
43025,9856,7942,28,FL,8097.9
131660,4576,7548,22,TX,25131.4
44288,18255,16944,66,FL,7359.85
119186,15207,18296,49,TX,21544.25
36540,1462,18248,53,TX,2965.3
127768,15905,296,32,FL,27865.350000000002
111958,16252,2409,36,WA,24227.15
98878,8236,27212,39,FL,14208.000000000004
71846,7813,24014,51,TX,9537.650000000001
131148,2068,1461,34,NY,26174.550000000003
105932,5753,20676,29,NY,16880.350000000002
47482,7237,2268,42,CA,10014.949999999999
53411,14175,17378,34,NY,8463.95
80975,6191,6554,27,WA,15485.150000000001
90545,17898,16391,45,TX,16695.95
142302,18982,27167,35,FL,24515.95
108797,14622,18899,68,FL,19227.95
82307,1001,28991,35,WA,9363.800000000003
33093,17417,17801,62,NY,4780.9
107258,14877,18700,49,TX,19008.15
52042,10232,7358,31,NY,10103.7
82930,4476,20316,33,CA,12178.400000000001
147584,16862,22588,67,NY,26399.100000000002
74413,515,17671,35,CA,10542.1
143387,12478,27420,33,FL,23694.100000000002
123623,1191,17502,34,TX,20527.750000000004
127883,10860,25128,24,CA,20923.600000000002
63756,13448,7637,29,NY,12859.150000000001
83268,6297,660,51,NY,17433.15
69214,16655,8907,27,FL,14114.300000000001
111871,8334,6922,22,WA,21893.8
58602,6008,28161,38,WA,5581.350000000002
83331,7987,11953,20,NY,14876.0
78901,3332,24488,36,WA,10158.0
129986,787,22721,62,TX,20435.0
93416,6222,18913,61,WA,14888.25
62196,9873,3970,52,TX,12927.650000000001
35626,17006,3407,23,NY,8824.35
37424,3676,26034,31,NY,1527.6999999999998
42857,2572,27843,21,NY,1996.449999999999
140459,6915,9046,62,FL,26867.550000000003
145621,5033,23800,68,WA,23929.15
49982,7788,14547,35,CA,7527.850000000002
106961,15689,4760,46,CA,22555.55
31980,11452,28113,52,NY,1085.5500000000002
78290,4712,18281,69,WA,11794.55
56431,66,22748,55,TX,5609.1
114976,15855,24848,33,CA,19161.45
137288,12478,13465,37,NY,25963.050000000003
112711,7533,4087,41,CA,22650.4
144187,15103,25848,52,CA,24640.850000000002
56385,4616,20758,61,CA,6779.9
68158,13277,7607,68,NY,13721.4
53019,17524,4019,36,NY,12227.650000000001
48639,5730,815,21,FL,10383.550000000001
115530,10724,12563,50,FL,21573.85
129911,11772,13292,19,FL,24425.0
51563,16268,23639,30,CA,6843.049999999999
69341,12940,16158,62,WA,11769.7
145672,19723,922,47,NY,31862.350000000002
35776,16932,12929,51,FL,6462.75
66444,14643,29176,47,WA,8191.25
98916,198,14925,68,FL,16081.650000000001
38711,16955,21251,41,FL,4972.700000000001
104318,17174,17648,65,WA,19027.7
112970,9830,20108,61,FL,19041.5
142301,13798,10979,50,CA,27785.15
115553,17558,2722,58,CA,25063.800000000003
60707,11469,5355,66,CA,12523.000000000002
69110,178,13301,27,TX,10523.45
91788,18628,28799,35,FL,13952.050000000003
112879,17118,2550,36,TX,24506.000000000004
68827,798,21703,24,NY,8459.350000000002
137188,7601,11141,36,WA,25792.500000000004
35655,2795,23070,41,NY,1782.75
74859,12496,18057,32,TX,12331.95
83625,4588,20971,58,CA,12170.45
82098,7297,11284,59,FL,14693.150000000001
45251,3084,21737,40,FL,4078.550000000001
30526,11110,23241,69,CA,1961.4500000000007
98760,731,27414,69,FL,13008.150000000001
77837,1129,18050,21,WA,11224.250000000002
41536,1605,20895,55,WA,3324.2000000000007
58541,11970,26771,21,WA,6810.950000000001
109083,10937,29641,22,NY,16046.900000000001
81027,11362,22556,58,CA,12270.7
64531,2933,1384,61,WA,13000.150000000001
38712,15187,20787,40,TX,4823.700000000001
134101,5074,20338,57,WA,22496.8
95455,14037,22689,54,NY,15524.3
104744,7099,27475,28,TX,15144.900000000001
35109,17874,8252,28,CA,7639.9
79268,893,7238,30,CA,14178.050000000001
130737,1390,23365,31,WA,20514.65
84615,19773,6026,25,TX,18382.45
112503,4239,28523,42,TX,16005.7
59759,18647,22993,35,WA,9000.6
115708,3432,10482,68,WA,21035.9
90112,2371,13801,61,FL,14927.800000000003
132471,1515,16120,61,FL,22691.45
56589,15906,15580,35,WA,9808.7
60015,6326,8664,27,NY,10785.9
59009,14605,17342,24,FL,9657.050000000001
113309,5586,25108,67,WA,17222.700000000004
92046,2917,493,61,TX,18723.5
136661,15901,23426,31,FL,23860.850000000002
56143,17551,16465,32,NY,9745.0
36154,3793,6999,33,CA,6050.0
51804,9947,29550,19,TX,4465.35
71688,15859,13833,47,NY,13258.2
94288,1577,2970,47,NY,18351.65
81195,9488,11,35,NY,17659.45
50581,18604,29958,48,TX,5417.300000000001
82648,9164,24208,61,NY,11852.2
60087,1030,29120,65,CA,4891.9000000000015
79930,15881,15551,30,FL,14480.400000000001
62981,10785,17145,37,TX,9927.7
99298,6691,3185,66,NY,20067.000000000004
76167,17297,16409,67,WA,13725.7
105304,6358,1806,52,FL,21563.000000000004
73408,18565,23035,40,TX,11707.599999999999
69499,19581,5664,59,WA,15420.95
82269,1462,28733,50,WA,9489.849999999999
68559,15511,28900,55,NY,8813.45
144126,10570,14126,52,TX,26879.2
104319,15897,12894,68,NY,20024.850000000002
141925,11646,5154,53,CA,28843.4
125317,15474,22208,37,WA,21832.5
126347,7037,13767,20,CA,22883.2
78787,9499,20043,25,NY,12171.5
65488,13386,15226,57,FL,11299.0
104441,6221,1525,49,WA,21440.100000000002
104663,7769,760,46,FL,21907.95
52431,17071,16978,24,TX,8802.35
91681,14356,23576,19,WA,14595.600000000002
93483,18278,13880,38,CA,17968.300000000003
79153,7389,1055,23,FL,16675.2
36368,4922,10046,45,TX,5500.400000000001
57424,13639,3083,65,WA,12759.900000000001
142360,10003,15678,59,TX,26052.95
75004,19567,12108,53,CA,14908.850000000002
113869,5178,20059,49,WA,18535.750000000004
118652,15240,26624,62,TX,19360.4
142755,3968,9650,59,NY,26733.7
86985,2716,5957,63,WA,16315.150000000001
80069,16574,5255,26,WA,17186.15
82326,13511,9411,28,WA,16139.100000000002
138737,17719,20612,40,WA,25252.25
111061,8181,16344,67,NY,19353.350000000002
53398,12995,20565,28,CA,7487.6
128393,11298,9691,66,NY,24950.550000000003
80861,16762,18214,19,NY,14133.0
105897,6380,3395,20,TX,21287.65
111905,615,1203,28,FL,22172.5
98577,18714,28846,67,FL,15311.0
95641,18138,19194,52,TX,17050.4
39078,463,19476,32,NY,3016.05
55003,9158,3044,60,TX,11613.300000000001
92768,3158,22455,28,WA,13413.550000000003
81047,13434,7272,48,TX,16406.5
101626,4938,21057,45,TX,15801.650000000001
87660,5417,3514,45,WA,17466.05
134386,8881,9990,49,FL,25711.850000000002
79786,5603,6192,42,WA,15249.650000000001
31925,2212,10767,37,CA,4025.05
113976,16766,16528,45,TX,21178.100000000002
135221,18640,7507,42,TX,27963.45
147832,11695,4857,28,FL,30106.4
56015,17796,12118,36,NY,10842.9
63320,9775,17761,45,WA,9690.0
94881,14559,3146,18,NY,20373.55
120827,6146,26401,22,CA,18487.050000000003
132215,371,21408,27,WA,21146.65
56289,5565,17177,59,CA,7798.300000000001
33389,8802,26177,63,CA,1453.8500000000004
55683,8307,5756,51,CA,10943.65
43629,7437,4414,53,WA,8737.85
91550,446,17494,19,WA,14003.400000000001
54826,1391,22056,35,FL,5659.85
130734,11516,20437,30,TX,22764.950000000004
56630,17724,29369,68,NY,6642.35
128762,15454,3937,22,NY,27086.25
76163,19323,3963,37,CA,17140.3
128511,11891,21326,19,WA,22154.350000000002
96435,14998,5897,28,WA,20062.45
41653,5969,8974,47,CA,6982.450000000001
57961,9265,14377,49,TX,9387.7
111941,15861,17500,49,NY,20392.350000000002
104137,19953,16056,67,FL,19806.350000000002
63662,5454,1750,55,TX,13113.000000000002
128818,3150,27152,45,WA,19448.100000000002
86446,15386,4027,27,CA,18590.350000000002
51288,6414,11528,39,NY,8337.7
125081,4657,5745,34,CA,24278.5
66877,10486,28963,39,WA,7707.550000000001
141562,14894,21448,60,CA,25184.5
45313,5480,9679,36,NY,7464.85
110885,8033,28451,34,CA,16269.2
102715,983,28207,41,NY,13638.7
40326,8543,5938,53,CA,7862.1500000000015
140091,9916,28768,49,CA,22313.600000000002
31560,10143,12150,63,NY,4795.95
109148,15581,13406,69,CA,20815.250000000004
113186,1907,19781,53,TX,17978.0
56745,9216,24649,45,FL,6569.15
61890,8737,17743,31,TX,9252.8
50022,13757,25667,53,FL,5651.200000000001
82579,4174,4853,23,TX,15928.649999999998
100316,15708,18325,26,FL,17838.15
113847,9297,3148,38,CA,23376.95
58380,1990,28879,29,NY,4754.75
140198,5596,16243,47,NY,24818.250000000004
32356,16374,7933,48,WA,6944.050000000001
100326,3775,9436,57,FL,18272.45
122447,18445,17669,21,WA,22838.9
144994,15706,29081,48,WA,24084.450000000004
119899,14645,6474,44,FL,24558.050000000003
50049,13668,14679,42,NY,8390.25
105717,15960,11228,22,FL,20730.4
135361,11357,770,23,CA,28583.25
46082,4435,1843,22,WA,9420.9
30661,19028,73,68,WA,8968.150000000001
67412,15804,18044,44,FL,11342.000000000002
144015,17429,16059,25,WA,27402.6
32920,14626,20733,26,NY,3594.6499999999996
121194,7951,23486,32,WA,19559.950000000004
144306,6449,8000,53,FL,27828.55
